fname,itp,tp_prob,its,ts_prob
SC.PWU_20180122042228.npz,[1507],[0.940504],[],[]
SC.PWU_20180108231407.npz,[1514],[0.920997],[2184],[0.910148]
SC.PWU_20180107220739.npz,[],[],[],[]
SC.MDS_20181220102420.npz,[1500],[0.964937],[1944],[0.746927]
SC.MDS_20180922204840.npz,[1521],[0.648796],[2910],[0.604341]
SC.PWU_20180209024632.npz,[1506],[0.925543],[2041],[0.870726]
SC.PWU_20180109013544.npz,[1506],[0.971449],[1656],[0.914662]
SC.MDS_20181126153425.npz,[1508],[0.818929],[1943],[0.363157]
SC.PWU_20180109212219.npz,[],[],[],[]
SC.PWU_20180123154106.npz,[1506],[0.956877],[2013],[0.775488]
SC.PWU_20180110230458.npz,[1492],[0.709847],[2950],[0.559852]
SC.PWU_20180125093239.npz,[1504],[0.957031],[2492],[0.679755]
SC.PWU_20180110013243.npz,[1505],[0.939599],[2421],[0.61563]
SC.PWU_20180109013103.npz,[1492],[0.390547],[2473],[0.393907]
SC.PWU_20180210075326.npz,[],[],[],[]
SC.MDS_20181128122900.npz,[1515],[0.855888],[],[]
SC.PWU_20180126041613.npz,[1512],[0.810861],[2028],[0.895209]
SC.PWU_20180112011647.npz,[1501],[0.957123],[2326],[0.357934]
SC.MDS_20181224011428.npz,[1553],[0.489612],[2932],[0.550631]
SC.MDS_20180925074036.npz,[1613],[0.705066],[2371],[0.348633]
SC.PWU_20180109221852.npz,[1507],[0.89561],[],[]
SC.PWU_20180211025025.npz,[1501],[0.688551],[],[]
SC.PWU_20180127054002.npz,[1512],[0.912294],[1729],[0.847318]
SC.MDS_20181130032557.npz,[1505],[0.981675],[1958],[0.910316]
SC.PWU_20180113232209.npz,[1500],[0.984628],[2034],[0.940568]
SC.MDS_20181227030518.npz,[1513],[0.735721],[2825],[0.688695]
SC.PWU_20180111033834.npz,[1502],[0.956692],[1972],[0.649993]
SC.PWU_20180111044439.npz,[1505],[0.973461],[2190],[0.546263]
SC.MDS_20180928230024.npz,[1508],[0.986022],[1625],[0.961235]
SC.PWU_20180212064900.npz,[1507],[0.896706],[2193],[0.55189]
SC.MDS_20181002180425.npz,[1511],[0.795067],[2713],[0.585373]
SC.PWU_20180112080514.npz,[1506],[0.967826],[2204],[0.737674]
SC.PWU_20180213182653.npz,[1508],[0.968977],[1864],[0.841411]
SC.PWU_20180128235137.npz,[1511],[0.980716],[1949],[0.731201]
SC.PWU_20180112103332.npz,[1508],[0.963651],[2151],[0.698085]
SC.PWU_20180114144244.npz,[1509],[0.939563],[1991],[0.405697]
SC.MDS_20181231212907.npz,[1514],[0.937688],[2753],[0.598326]
SC.MDS_20181204051443.npz,[1512],[0.795195],[],[]
SC.MDS_20181005173017.npz,[1505],[0.827909],[],[]
SC.PWU_20180129143809.npz,[],[],[2785],[0.482128]
SC.PWU_20180113234008.npz,[1493],[0.851041],[2781],[0.439404]
SC.PWU_20180114013441.npz,[1516],[0.971846],[1820],[0.894718]
SC.PWU_20180214203129.npz,[1504],[0.973607],[2088],[0.591148]
SC.PWU_20180115140706.npz,[1495],[0.943654],[1838],[0.72323]
SC.PWU_20180103064244.npz,[1511],[0.868273],[],[]
SC.MDS_20181010010848.npz,[1513],[0.662468],[],[]
SC.PWU_20180130133719.npz,[1510],[0.961464],[2074],[0.796441]
SC.PWU_20180114144541.npz,[1500],[0.793253],[2507],[0.385832]
SC.PWU_20180114222518.npz,[1514],[0.959091],[2066],[0.86736]
SC.MDS_20181207013919.npz,[1564],[0.516152],[],[]
SC.PWU_20180116122145.npz,[1510],[0.819266],[2333],[0.530403]
SC.PWU_20180116231303.npz,[1496],[0.820724],[2241],[0.554403]
SC.PWU_20180131055653.npz,[1501],[0.980546],[2213],[0.710676]
SC.MDS_20181014034926.npz,[1500],[0.749155],[],[]
SC.PWU_20180215155627.npz,[1511],[0.973324],[1866],[0.808597]
SC.PWU_20180201044501.npz,[1507],[0.809204],[],[]
SC.PWU_20180118060701.npz,[1515],[0.821731],[2055],[0.603073]
SC.PWU_20180117044159.npz,[1492],[0.759912],[2421],[0.490829]
SC.PWU_20180104192616.npz,[1511],[0.313073],[],[]
SC.MDS_20181210073438.npz,[1516],[0.665435],[],[]
SC.PWU_20180216232851.npz,[1498],[0.845643],[2181],[0.780654]
SC.PWU_20180115210726.npz,[1505],[0.9531],[2144],[0.766472]
SC.PWU_20180201213948.npz,[1508],[0.962268],[2057],[0.584043]
SC.MDS_20181016194217.npz,[1503],[0.847297],[],[]
SC.PWU_20180119063617.npz,[1506],[0.976136],[2164],[0.902104]
SC.PWU_20180105224844.npz,[1507],[0.981021],[2009],[0.692029]
SC.PWU_20180217181411.npz,[1507],[0.982564],[1674],[0.965889]
SC.PWU_20180118075842.npz,[1515],[0.348118],[],[]
SC.PWU_20180117013221.npz,[1502],[0.96139],[2033],[0.716347]
SC.MDS_20181213063553.npz,[1512],[0.681826],[1965],[0.8677]
SC.MDS_20181019223949.npz,[1541],[0.677221],[],[]
SC.PWU_20180119214329.npz,[1506 2949],[0.950774 0.355574],[2568],[0.751859]
SC.PWU_20180118061710.npz,[1504],[0.981835],[1643],[0.943743]
SC.PWU_20180202230438.npz,[1492],[0.472221],[],[]
SC.PWU_20180218055249.npz,[1506 2525],[0.97249 0.312059],[2077],[0.518765]
SC.MDS_20181216035858.npz,[1518],[0.915852],[1771],[0.377179]
SC.PWU_20180120054547.npz,[1528],[0.602764],[],[]
SC.PWU_20180106224203.npz,[1513],[0.964903],[1720],[0.945751]
SC.MDS_20181022133709.npz,[1503],[0.403663],[],[]
SC.PWU_20180119202342.npz,[1509],[0.976872],[1967],[0.796227]
SC.PWU_20180120100033.npz,[1553],[0.759491],[],[]
SC.MDS_20181218123955.npz,[1509],[0.894854],[],[]
SC.PWU_20180107235529.npz,[1528],[0.840742],[],[]
SC.PWU_20180204121451.npz,[1505],[0.956695],[2248],[0.725035]
SC.MDS_20181023140305.npz,[1515],[0.763268],[],[]
SC.PWU_20180121010846.npz,[1510],[0.969806],[2013],[0.687352]
SC.MDS_20181222014747.npz,[1526],[0.917718],[1892],[0.847368]
SC.PWU_20180218143307.npz,[1504],[0.862079],[2039],[0.890319]
SC.PWU_20180120083651.npz,[1508],[0.883057],[1978],[0.649579]
SC.PWU_20180121023701.npz,[2417],[0.43725],[],[]
SC.PWU_20180219010138.npz,[1508],[0.834021],[2036],[0.787401]
SC.PWU_20180109035542.npz,[1507],[0.931237],[2217],[0.631165]
SC.PWU_20180121015309.npz,[1502],[0.968719],[2116],[0.744322]
SC.PWU_20180206010047.npz,[],[],[],[]
SC.PWU_20180219132650.npz,[1513],[0.849207],[2069],[0.780438]
SC.MDS_20181225091133.npz,[1637],[0.519029],[],[]
SC.MDS_20181025193639.npz,[1501],[0.660705],[],[]
SC.PWU_20180121124612.npz,[1503],[0.444571],[2140],[0.533363]
SC.PWU_20180121234326.npz,[1507],[0.976839],[1854],[0.70681]
SC.PWU_20180207202016.npz,[1507],[0.951042],[2485],[0.417724]
SC.PWU_20180220051404.npz,[],[],[],[]
SC.PWU_20180110041135.npz,[1502],[0.977117],[2016],[0.930784]
SC.PWU_20180122222518.npz,[1504],[0.981004],[2081],[0.797286]
SC.MDS_20181228232301.npz,[1517],[0.699764],[],[]
SC.PWU_20180209030451.npz,[1508],[0.969052],[2065],[0.806362]
SC.PWU_20180221014954.npz,[1504],[0.917301],[2228],[0.63121]
SC.PWU_20180122224500.npz,[1502],[0.970643],[2013],[0.505687]
SC.MDS_20181028211323.npz,[1505],[0.689906],[],[]
SC.PWU_20180121134350.npz,[1526],[0.949548],[2097],[0.751871]
SC.PWU_20180111045135.npz,[1508],[0.970814],[2377],[0.453892]
SC.MDS_20181030210518.npz,[1504],[0.789707],[],[]
SC.PWU_20180222034621.npz,[1499],[0.952217],[1917],[0.656412]
SC.PWU_20180122222636.npz,[1502],[0.968794],[2256],[0.859116]
SC.PWU_20180102004152.npz,[1507],[0.929955],[2085],[0.801016]
SC.MDS_20181101214224.npz,[1524],[0.576393],[],[]
SC.PWU_20180112160752.npz,[1502],[0.650176],[2602],[0.49067]
SC.PWU_20180124152527.npz,[1507],[0.962668],[2034],[0.904457]
SC.PWU_20180222145057.npz,[1512],[0.978877],[1829],[0.853291]
SC.PWU_20180210122514.npz,[1500],[0.935193],[1832],[0.882826]
SC.PWU_20180123231415.npz,[1503],[0.687246],[],[]
SC.PWU_20180103215154.npz,[1503],[0.978352],[1981],[0.757424]
SC.PWU_20180124151007.npz,[1507],[0.911948],[2330],[0.664834]
SC.PWU_20180223035241.npz,[1515],[0.569104],[2021],[0.602161]
SC.PWU_20180114033028.npz,[1508],[0.930161],[2101],[0.830261]
SC.PWU_20180125220048.npz,[1510],[0.969864],[1986],[0.828949]
SC.PWU_20180211050229.npz,[1507],[0.942132],[1910],[0.901092]
SC.MDS_20181103121310.npz,[1497],[0.469451],[],[]
SC.PWU_20180105044330.npz,[1504],[0.943689],[2304],[0.687753]
SC.PWU_20180125142600.npz,[1525],[0.805765],[],[]
SC.PWU_20180125194458.npz,[],[],[],[]
SC.PWU_20180126164038.npz,[1500],[0.98849],[2021],[0.775061]
SC.PWU_20180115040044.npz,[1506],[0.980287],[1926],[0.734758]
SC.PWU_20180212133125.npz,[1508],[0.960658],[1955],[0.626593]
SC.PWU_20180126110355.npz,[1499],[0.886634],[2101],[0.767235]
SC.MDS_20181105011426.npz,[1504],[0.867094],[2650],[0.726619]
SC.PWU_20180126102143.npz,[1504],[0.77677],[],[]
SC.PWU_20180106050157.npz,[1505],[0.977539],[1941],[0.517662]
SC.PWU_20180128142257.npz,[1512],[0.89355],[],[]
SC.PWU_20180224095621.npz,[1507],[0.974554],[2018],[0.810091]
SC.PWU_20180213202657.npz,[1511],[0.977393],[2124],[0.671804]
SC.PWU_20180116141419.npz,[1500],[0.886556],[2293],[0.641683]
SC.PWU_20180128093719.npz,[1506],[0.976165],[],[]
SC.PWU_20180129043935.npz,[1506],[0.974509],[2045],[0.922205]
SC.PWU_20180127203157.npz,[1504],[0.974832],[2207],[0.523381]
SC.PWU_20180224223628.npz,[1510],[0.959624],[2185],[0.750123]
SC.PWU_20180107102024.npz,[1502],[0.971971],[1684],[0.8038]
SC.PWU_20180129041711.npz,[1507],[0.90159],[],[]
SC.PWU_20180117052635.npz,[1296],[0.357472],[2130],[0.747105]
SC.MDS_20181107042901.npz,[1503],[0.626953],[],[]
SC.PWU_20180214211950.npz,[1504],[0.976937],[2038],[0.959715]
SC.PWU_20180130034418.npz,[1508],[0.975951],[2042],[0.948936]
SC.MDS_20181109045106.npz,[1512],[0.71503],[],[]
SC.PWU_20180225184547.npz,[1504],[0.724201],[],[]
SC.PWU_20180129030643.npz,[1508],[0.822107],[2532],[0.800685]
SC.PWU_20180131015350.npz,[1500],[0.965402],[2039],[0.655371]
SC.PWU_20180130022826.npz,[1508],[0.390118],[],[]
SC.PWU_20180118090128.npz,[1506],[0.965859],[2137],[0.878795]
SC.PWU_20180227134342.npz,[1514],[0.871176],[2261],[0.422476]
SC.PWU_20180215212642.npz,[1507],[0.979437],[1957],[0.580298]
SC.PWU_20180131165747.npz,[1503],[0.96435],[2030],[0.722515]
SC.PWU_20180108205300.npz,[1561],[0.469466],[2733],[0.562416]
SC.PWU_20180129232806.npz,[1504],[0.846361],[],[]
SC.MDS_20181111170123.npz,[1521],[0.84077],[],[]
SC.PWU_20180228171900.npz,[1517],[0.963201],[1794],[0.896657]
SC.PWU_20180130234849.npz,[1512],[0.695095],[2450],[0.683864]
SC.PWU_20180119230723.npz,[1527],[0.85891],[],[]
SC.PWU_20180201085049.npz,[1543],[0.857801],[2522],[0.790219]
SC.PWU_20180130195832.npz,[1512],[0.936181],[2589],[0.512848]
SC.PWU_20180217002705.npz,[1500],[0.931152],[1986],[0.706223]
SC.PWU_20180109122011.npz,[1516],[0.633358],[2322],[0.888899]
SC.PWU_20180217184724.npz,[1520],[0.387271],[1999],[0.533026]
SC.PWU_20180301213637.npz,[1507],[0.970646],[1721],[0.783546]
SC.PWU_20180120124500.npz,[1507],[0.979175],[1975],[0.615615]
SC.PWU_20180110085641.npz,[1501],[0.850679],[2126],[0.766844]
SC.MDS_20181114005811.npz,[1489],[0.617734],[],[]
SC.PWU_20180202094905.npz,[1515],[0.886163],[1988],[0.918152]
SC.PWU_20180131154059.npz,[1501],[0.63018],[],[]
SC.PWU_20180131154325.npz,[1506],[0.963309],[1738],[0.933452]
SC.PWU_20180203222356.npz,[1477],[0.469386],[],[]
SC.PWU_20180218055535.npz,[1519],[0.716031],[],[]
SC.PWU_20180302202122.npz,[1507],[0.982551],[2058],[0.706364]
SC.PWU_20180201065729.npz,[1506],[0.944062],[1961],[0.530081]
SC.PWU_20180111152846.npz,[1503],[0.984683],[2166],[0.796457]
SC.PWU_20180201070914.npz,[1507],[0.978242],[1977],[0.938394]
SC.PWU_20180121030949.npz,[1505],[0.958523],[1930],[0.866182]
SC.MDS_20181115185728.npz,[1707],[0.352435],[],[]
SC.PWU_20180205221626.npz,[1519],[0.875489],[2038],[0.617128]
SC.PWU_20180218150506.npz,[1506],[0.806337],[2068],[0.881274]
SC.PWU_20180202064408.npz,[1500],[0.964516],[1934],[0.869741]
SC.PWU_20180304005838.npz,[1507],[0.981287],[1961],[0.586569]
SC.PWU_20180219024244.npz,[1502],[0.946009],[2000 2540],[0.889127 0.918151]
SC.PWU_20180202065832.npz,[1503],[0.981234],[2122],[0.757656]
SC.PWU_20180207101724.npz,[1505],[0.978597],[2090],[0.829704]
SC.MDS_20181117143723.npz,[1569],[0.63646],[],[]
SC.PWU_20180304070512.npz,[1507],[0.959013],[2078],[0.47354]
SC.PWU_20180203063332.npz,[1557],[0.356556],[],[]
SC.PWU_20180219170920.npz,[1502],[0.959489],[2098],[0.930732]
SC.PWU_20180122021757.npz,[1494],[0.946223],[2538],[0.354915]
SC.PWU_20180113065211.npz,[1508],[0.976962],[1993],[0.665764]
SC.PWU_20180203174838.npz,[1508],[0.792012],[2201],[0.697519]
SC.PWU_20180208201300.npz,[1516],[0.876905],[1847],[0.688028]
SC.PWU_20180220083520.npz,[1412 1514],[0.480053 0.92825],[2213],[0.822988]
SC.PWU_20180305062324.npz,[1515],[0.509869],[2641],[0.749837]
SC.MDS_20181119042513.npz,[],[],[],[]
SC.PWU_20180122233643.npz,[1506],[0.973911],[2073],[0.830772]
SC.PWU_20180205031808.npz,[1502],[0.935337],[2020],[0.788612]
SC.PWU_20180114120936.npz,[1504],[0.973959],[2265],[0.525191]
SC.PWU_20180205201449.npz,[1506],[0.97642],[1985],[0.723804]
SC.PWU_20180221071825.npz,[1515],[0.970858],[1831],[0.598603]
SC.PWU_20180210021201.npz,[1506],[0.981484],[1977],[0.813549]
SC.PWU_20180306042142.npz,[1505],[0.930227],[2132],[0.894723]
SC.PWU_20180124162525.npz,[1506],[0.963644],[1889],[0.805861]
SC.PWU_20180222082646.npz,[1512],[0.894703],[2244],[0.587021]
SC.PWU_20180206230700.npz,[1510],[0.952012],[2052],[0.910675]
SC.PWU_20180210221600.npz,[1516],[0.749038],[2455],[0.312748]
SC.PWU_20180207010001.npz,[1506],[0.952302],[2068],[0.772447]
SC.PWU_20180307224351.npz,[1506],[0.973834],[2192],[0.699596]
SC.PWU_20180115085922.npz,[1507],[0.603208],[2122],[0.857217]
SC.MDS_20181120173333.npz,[1505],[0.797131],[],[]
SC.PWU_20180126022040.npz,[1504],[0.985649],[2037],[0.77999]
SC.PWU_20180211191524.npz,[1599],[0.862393],[2820],[0.606385]
SC.PWU_20180222160721.npz,[1507 1876],[0.985106 0.379239],[2009],[0.759471]
SC.PWU_20180308055128.npz,[],[],[2585],[0.364799]
SC.PWU_20180208191014.npz,[1505],[0.578285],[2555],[0.3805]
SC.PWU_20180208150307.npz,[1509],[0.56344],[2713],[0.470073]
SC.PWU_20180126164755.npz,[],[],[2520],[0.812406]
SC.PWU_20180212232710.npz,[1514],[0.938311],[2469],[0.530074]
SC.MDS_20181123123132.npz,[1509],[0.633079],[],[]
SC.PWU_20180116172054.npz,[1504],[0.965664],[2033],[0.733975]
SC.PWU_20180223041608.npz,[1512],[0.643359],[2316],[0.59285]
SC.PWU_20180210003813.npz,[1507],[0.818843],[1999],[0.444084]
SC.MDS_20181126212439.npz,[1508],[0.805318],[2065],[0.797175]
SC.PWU_20180214180901.npz,[1499],[0.903618],[2665],[0.569309]
SC.PWU_20180210210515.npz,[1507],[0.926653],[2313],[0.601743]
SC.PWU_20180309200652.npz,[1512],[0.917069],[1877],[0.692832]
SC.PWU_20180209235347.npz,[1503],[0.982165],[1861],[0.889507]
SC.MDS_20181128180037.npz,[1545],[0.755201],[],[]
SC.PWU_20180224111402.npz,[1545],[0.727191],[],[]
SC.PWU_20180117131155.npz,[1510],[0.926218],[2469],[0.714317]
SC.PWU_20180128142513.npz,[1512],[0.809396],[],[]
SC.PWU_20180215112548.npz,[1507],[0.983861],[2120],[0.819979]
SC.PWU_20180310234749.npz,[1520],[0.684684],[2701],[0.704755]
SC.PWU_20180211091518.npz,[1506],[0.975862],[2087],[0.954175]
SC.PWU_20180210210146.npz,[1511],[0.965781],[2103],[0.586248]
SC.PWU_20180216193258.npz,[],[],[],[]
SC.PWU_20180312011841.npz,[1508 1959],[0.686308 0.341994],[2109],[0.640402]
SC.PWU_20180225021524.npz,[1508 2641],[0.962411 0.415998],[2011],[0.92782]
SC.PWU_20180119015255.npz,[1506],[0.929009],[2452],[0.447443]
SC.PWU_20180129061953.npz,[1504],[0.978536],[2147],[0.850785]
SC.MDS_20181130224825.npz,[1513],[0.622637],[],[]
SC.PWU_20180130080840.npz,[1502],[0.952784],[1786],[0.86618]
SC.MDS_20181204063345.npz,[1497],[0.437677],[2441],[0.615613]
SC.PWU_20180212203012.npz,[1502],[0.928633],[2537],[0.503208]
SC.PWU_20180217125407.npz,[1502],[0.98034],[2008],[0.808881]
SC.PWU_20180225185641.npz,[1505],[0.974385],[2217],[0.637437]
SC.PWU_20180120043909.npz,[1412 1513],[0.33435 0.326563],[],[]
SC.PWU_20180211081027.npz,[1499],[0.885841],[2153],[0.695735]
SC.PWU_20180214165904.npz,[1512],[0.96006],[2874],[0.61163]
SC.MDS_20181207173456.npz,[1520],[0.853385],[1820],[0.669918]
SC.PWU_20180312205944.npz,[1500],[0.913383],[1954],[0.919304]
SC.PWU_20180218021518.npz,[1516],[0.449946],[2323],[0.663794]
SC.PWU_20180131030236.npz,[1500],[0.984298],[2058],[0.911045]
SC.PWU_20180120182318.npz,[1505],[0.490616],[2593],[0.636328]
SC.PWU_20180227175810.npz,[1507],[0.976094],[1839],[0.888784]
SC.PWU_20180313053331.npz,[1504],[0.963129],[2066],[0.877596]
SC.MDS_20181210111540.npz,[1525],[0.532765],[2641],[0.443623]
SC.PWU_20180212201732.npz,[1502],[0.973122],[2033],[0.677466]
SC.PWU_20180218133222.npz,[1506],[0.957289],[2407],[0.598059]
SC.PWU_20180215072242.npz,[1526],[0.914693],[2330],[0.374068]
SC.PWU_20180131214004.npz,[1502],[0.975458],[2211],[0.758879]
SC.PWU_20180201092603.npz,[1506],[0.97322],[2222],[0.561538]
SC.MDS_20181213075101.npz,[1502],[0.97674],[1729],[0.900325]
SC.PWU_20180228224957.npz,[1514],[0.968773],[1949],[0.794238]
SC.PWU_20180218220851.npz,[1506 2911],[0.92705 0.63706],[2406],[0.808902]
SC.PWU_20180121115059.npz,[1511],[0.943648],[2066],[0.795103]
SC.PWU_20180314051400.npz,[1491],[0.478366],[2492],[0.542707]
SC.PWU_20180216144835.npz,[1507],[0.950131],[2100],[0.769955]
SC.PWU_20180202144744.npz,[1503],[0.985968],[1814],[0.924969]
SC.PWU_20180302021611.npz,[1504],[0.953553],[1970],[0.83172]
SC.PWU_20180214123810.npz,[1509],[0.936085],[2142],[0.692635]
SC.PWU_20180122045754.npz,[1502],[0.970504],[2108],[0.945996]
SC.PWU_20180219054231.npz,[1507],[0.889101],[2645],[0.325721]
SC.MDS_20181216052138.npz,[1519],[0.764097],[2690],[0.868429]
SC.PWU_20180315031754.npz,[1500],[0.984529],[2069],[0.930534]
SC.PWU_20180204022015.npz,[1511],[0.959838],[1941],[0.684218]
SC.PWU_20180217093900.npz,[1504],[0.961728],[2048],[0.605115]
SC.PWU_20180220021944.npz,[1504],[0.979081],[1986],[0.889729]
SC.PWU_20180215044154.npz,[1504],[0.63679],[],[]
SC.PWU_20180302214026.npz,[1505 2896],[0.615959 0.551921],[2504],[0.704526]
SC.PWU_20180123171957.npz,[1499],[0.662254],[],[]
SC.PWU_20180217221330.npz,[1508],[0.966108],[1980],[0.83765]
SC.PWU_20180304022556.npz,[1531],[0.892759],[2359],[0.444825]
SC.PWU_20180220171710.npz,[1500],[0.928557],[2049],[0.872163]
SC.PWU_20180315160751.npz,[1511],[0.969019],[1837],[0.725653]
SC.PWU_20180205223650.npz,[1504],[0.924848],[2000],[0.794535]
SC.PWU_20180125094701.npz,[],[],[2456],[0.606973]
SC.PWU_20180216120925.npz,[1500],[0.857937],[1976],[0.81651]
SC.MDS_20181218222435.npz,[1516],[0.983236],[1889],[0.856235]
SC.PWU_20180304073257.npz,[1510],[0.907716],[2017],[0.669685]
SC.PWU_20180218132852.npz,[1504],[0.973062],[2067],[0.77196]
SC.PWU_20180207141859.npz,[1508],[0.818297],[2851],[0.311667]
SC.PWU_20180316175616.npz,[1507],[0.917017],[2327],[0.504007]
SC.PWU_20180305062744.npz,[1504],[0.981047],[1785],[0.782737]
SC.PWU_20180221230403.npz,[1510],[0.874366],[2030],[0.839181]
SC.MDS_20181222025212.npz,[1510],[0.876442],[],[]
SC.PWU_20180217075706.npz,[1508],[0.975547],[1854],[0.841954]
SC.PWU_20180208221138.npz,[1503],[0.982004],[2050],[0.789252]
SC.PWU_20180126072637.npz,[1519],[0.932346],[2597],[0.637651]
SC.PWU_20180218212113.npz,[1519],[0.821963],[2044],[0.879447]
SC.PWU_20180317045258.npz,[1520],[0.903705],[2061],[0.704037]
SC.PWU_20180222143602.npz,[1515],[0.941253],[2071],[0.823447]
SC.MDS_20181226050436.npz,[1523],[0.781813],[2949],[0.363633]
SC.PWU_20180127063446.npz,[1519],[0.898621],[],[]
SC.PWU_20180210024157.npz,[1508],[0.962672],[2096],[0.672827]
SC.PWU_20180306170731.npz,[1509],[0.935043],[2046],[0.445308]
SC.PWU_20180217220740.npz,[1512],[0.877517],[],[]
SC.PWU_20180317101648.npz,[1520],[0.818703],[2260],[0.429931]
SC.PWU_20180222202243.npz,[1502],[0.83819],[2023],[0.594488]
SC.PWU_20180219054147.npz,[1508],[0.913949],[1952],[0.642103]
SC.PWU_20180210234206.npz,[1517],[0.78535],[903 2431],[0.405616 0.500646]
SC.PWU_20180317233146.npz,[1500],[0.35281],[],[]
SC.PWU_20180129025027.npz,[1512],[0.897014],[1906],[0.774802]
SC.PWU_20180224054623.npz,[1512],[0.969165],[1921 1973],[0.321332 0.59564]
SC.PWU_20180219224555.npz,[1500],[0.917252],[2149],[0.754589]
SC.MDS_20181228235424.npz,[1512],[0.791514],[2913],[0.569487]
SC.PWU_20180308012216.npz,[1516],[0.676007],[2493],[0.634057]
SC.PWU_20180211210554.npz,[1514],[0.77673],[1961],[0.850047]
SC.PWU_20180318200141.npz,[1512],[0.747561],[2931],[0.36997]
SC.PWU_20180218124958.npz,[1504],[0.926277],[2070],[0.910491]
SC.PWU_20180129144442.npz,[1523],[0.572819],[2441],[0.45006]
SC.PWU_20180224193122.npz,[1515],[0.851211],[2057],[0.894205]
SC.PWU_20180308084730.npz,[1503],[0.975171],[2166],[0.745629]
SC.PWU_20180218172922.npz,[1504],[0.932243],[2047],[0.561058]
SC.PWU_20180220154643.npz,[2190],[0.874708],[],[]
SC.PWU_20180102132844.npz,[1523],[0.751421],[],[]
SC.PWU_20180319050013.npz,[1502],[0.964341],[2028],[0.655646]
SC.PWU_20180213143301.npz,[1511],[0.577957],[2372],[0.58044]
SC.PWU_20180130151300.npz,[1501],[0.959241],[2179],[0.547251]
SC.PWU_20180225173224.npz,[1508],[0.957522],[1890],[0.905258]
SC.PWU_20180104001929.npz,[1501],[0.619807],[],[]
SC.PWU_20180219043820.npz,[1503],[0.980653],[2141],[0.579522]
SC.PWU_20180320053230.npz,[1501],[0.975435],[1806],[0.770495]
SC.PWU_20180309202720.npz,[],[],[],[]
SC.PWU_20180221213725.npz,[1507],[0.891152],[1051 2465],[0.308229 0.706351]
SC.PWU_20180214200002.npz,[1506],[0.907778],[2137],[0.68451]
SC.PWU_20180227133557.npz,[1512],[0.963038],[2249],[0.535015]
SC.PWU_20180131092257.npz,[1507],[0.98423],[1966],[0.784723]
SC.PWU_20180321094453.npz,[1501],[0.947706],[2305],[0.663744]
SC.PWU_20180105044918.npz,[1511],[0.890376],[2116],[0.48299]
SC.PWU_20180219212029.npz,[1481],[0.567483],[],[]
SC.PWU_20180222105415.npz,[1511],[0.969831],[2065],[0.837978]
SC.PWU_20180227230724.npz,[1508],[0.96084],[2222],[0.783595]
SC.PWU_20180220142334.npz,[1506],[0.918834],[2344],[0.769565]
SC.PWU_20180311015016.npz,[1519],[0.88763],[2029],[0.838368]
SC.PWU_20180215112817.npz,[],[],[2697],[0.450262]
SC.PWU_20180201045801.npz,[1504],[0.586712],[2481],[0.630416]
SC.PWU_20180222192255.npz,[1510],[0.920669],[2340],[0.484554]
SC.PWU_20180106054128.npz,[1506],[0.956206],[2069],[0.663696]
SC.PWU_20180322095118.npz,[1508],[0.970094],[2047],[0.565296]
SC.PWU_20180221182412.npz,[1515],[0.940388],[1885],[0.545364]
SC.PWU_20180301155343.npz,[1500],[0.754821],[],[]
SC.PWU_20180312020153.npz,[1504],[0.97699],[2032],[0.749715]
SC.PWU_20180224013706.npz,[1510],[0.926984],[2114],[0.927093]
SC.PWU_20180216221646.npz,[1506],[0.972829],[2158],[0.542764]
SC.PWU_20180201233638.npz,[1503],[0.955661],[2492],[0.553236]
SC.PWU_20180323012230.npz,[1503],[0.975639],[2028],[0.91728]
SC.PWU_20180222093613.npz,[1504],[0.939966],[2033],[0.8732]
SC.PWU_20180302125345.npz,[1510],[0.948841],[2440],[0.751933]
SC.PWU_20180107102552.npz,[1653],[0.663584],[2460],[0.593824]
SC.PWU_20180313021611.npz,[1500],[0.797316],[2046],[0.919434]
SC.PWU_20180217143623.npz,[1508],[0.98122],[1780],[0.850093]
SC.PWU_20180324071106.npz,[1503],[0.928605],[2237],[0.584808]
SC.PWU_20180313065005.npz,[1502],[0.926161],[2289],[0.575418]
SC.PWU_20180203020813.npz,[1510],[0.910826],[2561],[0.684266]
SC.PWU_20180218042427.npz,[1504],[0.978187],[1678],[0.965462]
SC.PWU_20180222181548.npz,[1510],[0.968178],[2077],[0.635101]
SC.PWU_20180303201148.npz,[1504],[0.976542],[1921],[0.885541]
SC.PWU_20180224165246.npz,[1509],[0.979951],[1965 2705],[0.65894 0.649888]
SC.PWU_20180314061502.npz,[1507],[0.982234],[1818],[0.660653]
SC.PWU_20180325123753.npz,[1500],[0.94347],[2389],[0.637125]
SC.PWU_20180218143025.npz,[1504],[0.962308],[2070],[0.850963]
SC.PWU_20180108225204.npz,[1657 2772],[0.320008 0.485438],[2265],[0.452971]
SC.PWU_20180223163508.npz,[1518],[0.825481],[2033],[0.725503]
SC.PWU_20180204202847.npz,[1505],[0.980511],[2025],[0.779513]
SC.PWU_20180326124254.npz,[1508],[0.86364],[2150],[0.702541]
SC.PWU_20180315035506.npz,[1501],[0.977293],[2063],[0.478061]
SC.PWU_20180225072956.npz,[1505],[0.963225],[2038],[0.905596]
SC.PWU_20180304055859.npz,[1528],[0.764377],[1818],[0.785675]
SC.PWU_20180219004346.npz,[1511],[0.941795],[1830],[0.859283]
