fname,itp,tp_prob,its,ts_prob
SC.GZA_20181221193707.mseed_3000,[],[],[],[]
SC.JMG_20180129061953.mseed_6000,[],[],[],[]
SC.JZG_20180409183929.mseed_15000,[],[],[],[]
SC.PWU_20180408231307.mseed_3000,[],[],[],[]
SC.GZA_20180829192204.mseed_15000,[],[],[],[]
SC.PWU_20180408231307.mseed_6000,[],[],[],[]
SC.JMG_20180129061953.mseed_9000,[],[],[],[]
SC.WCH_20180806093553.mseed_6000,[],[],[],[]
SC.GZA_20181221193707.mseed_6000,[],[],[],[]
SC.PWU_20180408231307.mseed_9000,[],[],[],[]
SC.JMG_20180129061953.mseed_12000,[],[],[],[]
SC.WCH_20180806093553.mseed_9000,[],[],[],[]
SC.PWU_20180412213545.mseed_0,[],[],[],[]
SC.GZA_20181221072703.mseed_0,[],[],[],[]
SC.YZP_20180407004340.mseed_0,[],[],[],[]
SC.WCH_20181103225709.mseed_0,[],[],[],[]
SC.PWU_20180412213545.mseed_3000,[],[],[],[]
SC.WCH_20181103225709.mseed_3000,[],[],[],[]
SC.GZA_20181221072703.mseed_3000,[],[],[],[]
SC.GZA_20181221193707.mseed_9000,[],[],[],[]
SC.PWU_20180408231307.mseed_12000,[],[],[],[]
SC.GZA_20181221072703.mseed_6000,[],[],[],[]
SC.JMG_20180129061953.mseed_15000,[],[],[],[]
SC.GZA_20181221193707.mseed_12000,[],[],[],[]
SC.PWU_20180408231307.mseed_15000,[],[],[],[]
SC.WCH_20180806093553.mseed_12000,[],[],[],[]
SC.GZA_20181221072703.mseed_9000,[],[],[],[]
SC.WCH_20181103225709.mseed_6000,[],[],[],[]
SC.YZP_20180407004340.mseed_3000,[],[],[],[]
SC.WCH_20180806093553.mseed_15000,[],[],[],[]
SC.PWU_20180412213545.mseed_6000,[],[],[],[]
SC.GZA_20181221193707.mseed_15000,[],[],[],[]
SC.GZA_20181221072703.mseed_12000,[],[],[],[]
SC.WCH_20181103225709.mseed_9000,[],[],[],[]
SC.ZJG_20180208155902.mseed_0,[],[],[],[]
SC.JMG_20181128022117.mseed_0,[],[],[],[]
SC.JMG_20181128022117.mseed_3000,[],[],[],[]
SC.ZJG_20180208155902.mseed_3000,[],[],[],[]
SC.PWU_20180412213545.mseed_9000,[],[],[],[]
SC.WCH_20181103225709.mseed_12000,[],[],[],[]
SC.GZA_20181221072703.mseed_15000,[],[],[],[]
SC.JMG_20181128022117.mseed_6000,[],[],[],[]
SC.YZP_20180407004340.mseed_6000,[],[],[],[]
SC.ZJG_20180208155902.mseed_6000,[],[],[],[]
SC.PWU_20180412213545.mseed_12000,[],[],[],[]
SC.JMG_20181128022117.mseed_9000,[],[],[],[]
SC.YZP_20180407004340.mseed_9000,[],[],[],[]
SC.WCH_20181103225709.mseed_15000,[],[],[],[]
SC.PWU_20180412213545.mseed_15000,[],[],[],[]
SC.ZJG_20180208155902.mseed_9000,[],[],[],[]
SC.JMG_20181128022117.mseed_12000,[],[],[],[]
SC.YZP_20180407004340.mseed_12000,[],[],[],[]
SC.JZG_20180209015959.mseed_0,[],[],[],[]
SC.PWU_20180927194010.mseed_0,[],[],[],[]
SC.JMG_20180307151748.mseed_0,[],[],[],[]
SC.PWU_20180217072855.mseed_0,[],[],[],[]
SC.JMG_20180307151748.mseed_3000,[],[],[],[]
SC.JZG_20180209015959.mseed_3000,[],[],[],[]
SC.JMG_20181128022117.mseed_15000,[],[],[],[]
SC.PWU_20180217072855.mseed_3000,[],[],[],[]
SC.PWU_20180927194010.mseed_3000,[],[],[],[]
SC.PWU_20180217072855.mseed_6000,[],[],[],[]
SC.JZG_20180209015959.mseed_6000,[],[],[],[]
SC.ZJG_20180208155902.mseed_12000,[],[],[],[]
SC.YZP_20180407004340.mseed_15000,[],[],[],[]
SC.JMG_20180307151748.mseed_6000,[],[],[],[]
SC.PWU_20180927194010.mseed_6000,[],[],[],[]
SC.ZJG_20180208155902.mseed_15000,[],[],[],[]
SC.JMG_20180307151748.mseed_9000,[2816],[0.45686],[],[]
SC.JZG_20180209015959.mseed_9000,[],[],[],[]
SC.PWU_20180217072855.mseed_9000,[],[],[],[]
SC.PWU_20180927194010.mseed_9000,[],[],[],[]
SC.JMG_20181212182323.mseed_0,[],[],[],[]
SC.JMG_20181008012814.mseed_0,[],[],[],[]
SC.JMG_20180513030440.mseed_0,[619],[0.920467],[1961],[0.661866]
SC.GZA_20181224192253.mseed_0,[],[],[],[]
SC.GZA_20181224192253.mseed_3000,[],[],[],[]
SC.JMG_20181008012814.mseed_3000,[],[],[],[]
SC.JZG_20180209015959.mseed_12000,[],[],[],[]
SC.JMG_20180513030440.mseed_3000,[],[],[],[]
SC.JMG_20181008012814.mseed_6000,[],[],[],[]
SC.PWU_20180217072855.mseed_12000,[],[],[],[]
SC.JMG_20181212182323.mseed_3000,[],[],[],[]
SC.JMG_20180307151748.mseed_12000,[],[],[],[]
SC.GZA_20181224192253.mseed_6000,[],[],[],[]
SC.PWU_20180217072855.mseed_15000,[],[],[],[]
SC.PWU_20180927194010.mseed_12000,[],[],[],[]
SC.GZA_20181224192253.mseed_9000,[],[],[],[]
SC.JZG_20180209015959.mseed_15000,[],[],[],[]
SC.JMG_20180513030440.mseed_6000,[],[],[],[]
SC.JMG_20181008012814.mseed_9000,[],[],[],[]
SC.JMG_20181212182323.mseed_6000,[],[],[],[]
SC.GZA_20181224192253.mseed_12000,[],[],[],[]
SC.JMG_20180307151748.mseed_15000,[],[],[],[]
SC.PWU_20180927194010.mseed_15000,[],[],[],[]
SC.PWU_20181030155322.mseed_0,[],[],[],[]
SC.JMG_20181212182323.mseed_9000,[],[],[],[]
SC.GZA_20181224192253.mseed_15000,[],[],[],[]
SC.PWU_20181030155322.mseed_3000,[],[],[],[]
SC.JMG_20180513030440.mseed_9000,[2119],[0.91954],[],[]
SC.JMG_20180513030440.mseed_12000,[],[],[460],[0.568216]
SC.JMG_20181212182323.mseed_12000,[2926],[0.818939],[],[]
SC.PWU_20181030155322.mseed_6000,[],[],[],[]
SC.JMG_20181212182323.mseed_15000,[],[],[],[]
SC.JMG_20181008012814.mseed_12000,[],[],[],[]
SC.JMG_20180513030440.mseed_15000,[],[],[],[]
SC.PWU_20181030155322.mseed_9000,[],[],[],[]
SC.JMG_20181008012814.mseed_15000,[],[],[],[]
SC.PWU_20181030155322.mseed_12000,[],[],[],[]
SC.YZP_20180706055715.mseed_0,[],[],[],[]
SC.MDS_20180224184310.mseed_0,[],[],[],[]
SC.JZG_20180224163548.mseed_0,[],[],[],[]
SC.MDS_20180515004436.mseed_0,[],[],[],[]
