fname,itp,tp_prob,its,ts_prob
SC.MDS_20180920204736.mseed_9000,[],[],[],[]
SC.WCH_20180402005432.mseed_9000,[],[],[1983],[0.393775]
SC.JMG_20181230235857.mseed_15000,[2684],[0.454331],[186],[0.39536]
SC.PWU_20180908162708.mseed_6000,[],[],[],[]
SC.WCH_20180803192600.mseed_6000,[],[],[],[]
SC.PWU_20180208191014.mseed_3000,[37],[0.732414],[1095],[0.353098]
SC.PWU_20180119063617.mseed_12000,[1506],[0.976136],[2164],[0.902104]
SC.PWU_20180304222955.mseed_9000,[],[],[],[]
SC.MDS_20180920204736.mseed_12000,[1537],[0.784823],[2904],[0.546274]
SC.WCH_20180803192600.mseed_9000,[],[],[],[]
SC.PWU_20180908162708.mseed_9000,[],[],[],[]
SC.PWU_20180208191014.mseed_6000,[],[],[],[]
SC.PWU_20180908162708.mseed_12000,[1508],[0.931986],[2017],[0.878011]
SC.MDS_20180920204736.mseed_15000,[],[],[],[]
SC.PWU_20180908162708.mseed_15000,[2639],[0.450888],[],[]
SC.PWU_20180304222955.mseed_12000,[1507],[0.987212],[1586],[0.651328]
SC.PWU_20180208191014.mseed_9000,[],[],[],[]
SC.WCH_20180803192600.mseed_12000,[1512],[0.880291],[1996],[0.84203]
SC.PWU_20180119063617.mseed_15000,[],[],[],[]
SC.PWU_20180304222955.mseed_15000,[],[],[],[]
SC.WCH_20180803192600.mseed_15000,[],[],[],[]
SC.WCH_20180402005432.mseed_12000,[],[],[],[]
SC.PWU_20180208191014.mseed_12000,[1508],[0.642437],[2555],[0.386219]
SC.MDS_20180201195141.mseed_0,[],[],[],[]
SC.WCH_20180102062655.mseed_0,[],[],[],[]
SC.PWU_20180913124523.mseed_0,[],[],[],[]
SC.YZP_20180815093243.mseed_0,[],[],[],[]
SC.PWU_20180708203916.mseed_0,[],[],[],[]
SC.PWU_20180315063906.mseed_0,[],[],[],[]
SC.WCH_20180402005432.mseed_15000,[311],[0.740147],[852],[0.742156]
SC.WCH_20180102062655.mseed_3000,[1790],[0.324803],[1791 2007],[0.460816 0.434607]
SC.PWU_20180913124523.mseed_3000,[9],[0.931284],[242],[0.914181]
SC.WCH_20180102062655.mseed_6000,[],[],[],[]
SC.YZP_20180815093243.mseed_3000,[16],[0.844353],[750],[0.747117]
SC.PWU_20180315063906.mseed_3000,[],[],[548],[0.787064]
SC.YZP_20180815093243.mseed_6000,[],[],[],[]
SC.WCH_20180102062655.mseed_9000,[],[],[],[]
SC.PWU_20180913124523.mseed_6000,[],[],[],[]
SC.PWU_20180208191014.mseed_15000,[],[],[],[]
SC.YZP_20180815093243.mseed_9000,[],[],[],[]
SC.MDS_20180201195141.mseed_3000,[8],[0.973973],[189],[0.939336]
SC.PWU_20180708203916.mseed_3000,[9],[0.826755],[676],[0.477091]
SC.PWU_20180913124523.mseed_9000,[],[],[],[]
SC.PWU_20180315063906.mseed_6000,[],[],[],[]
SC.WCH_20180102062655.mseed_12000,[1504],[0.400701],[],[]
SC.MDS_20180201195141.mseed_6000,[],[],[],[]
SC.YZP_20180815093243.mseed_12000,[1515],[0.936451],[2252],[0.753304]
SC.YZP_20181213070737.mseed_0,[],[],[],[]
SC.PWU_20180603025838.mseed_0,[],[],[],[]
SC.MDS_20180201195141.mseed_9000,[],[],[],[]
SC.PWU_20180708203916.mseed_6000,[],[],[1923],[0.601591]
SC.PWU_20180708203916.mseed_9000,[],[],[],[]
SC.MDS_20180201195141.mseed_12000,[1507],[0.984821],[1689],[0.945841]
SC.YZP_20181213070737.mseed_3000,[],[],[104 1778],[0.368251 0.512075]
SC.PWU_20180708203916.mseed_12000,[1507],[0.948299],[2173],[0.475363]
SC.MDS_20180201195141.mseed_15000,[],[],[],[]
SC.WCH_20180102062655.mseed_15000,[292],[0.507749],[294 503],[0.351331 0.426756]
SC.PWU_20180315063906.mseed_9000,[],[],[],[]
SC.PWU_20180708203916.mseed_15000,[],[],[],[]
SC.YZP_20181213070737.mseed_6000,[],[],[],[]
SC.PWU_20180315063906.mseed_12000,[1504],[0.935363],[2049],[0.827]
SC.YZP_20181213070737.mseed_9000,[],[],[],[]
SC.PWU_20180315063906.mseed_15000,[],[],[],[]
SC.PWU_20180913124523.mseed_12000,[1508 2864],[0.963452 0.324301],[1741],[0.918387]
SC.PWU_20180603025838.mseed_3000,[12],[0.975874],[518],[0.786561]
SC.YZP_20180815093243.mseed_15000,[],[],[],[]
SC.YZP_20180403124905.mseed_0,[],[],[],[]
SC.WCH_20180422150204.mseed_0,[],[],[],[]
SC.PWU_20180130034418.mseed_0,[],[],[],[]
SC.PWU_20180913124523.mseed_15000,[],[],[],[]
SC.PWU_20180130034418.mseed_3000,[9],[0.951723],[542],[0.94837]
SC.YZP_20181213070737.mseed_12000,[1499],[0.884806],[],[]
SC.YZP_20180403124905.mseed_3000,[13],[0.636206],[],[]
SC.YZP_20181213070737.mseed_15000,[],[],[280],[0.645637]
SC.PWU_20180130034418.mseed_6000,[],[],[],[]
SC.PWU_20180130034418.mseed_9000,[],[],[],[]
SC.PWU_20180603025838.mseed_6000,[],[],[],[]
SC.YZP_20180403124905.mseed_6000,[],[],[],[]
SC.WCH_20180422150204.mseed_3000,[8],[0.657268],[681],[0.665283]
SC.PWU_20180130034418.mseed_12000,[1508],[0.975952],[2042],[0.948936]
SC.PWU_20180130034418.mseed_15000,[],[],[],[]
SC.WCH_20180422150204.mseed_6000,[2637],[0.377704],[],[]
SC.PWU_20180603025838.mseed_9000,[],[],[],[]
SC.YZP_20180403124905.mseed_9000,[],[],[],[]
SC.PWU_20180611142959.mseed_0,[],[],[],[]
SC.JMG_20181014064331.mseed_0,[],[],[],[]
SC.WCH_20180822162418.mseed_0,[],[],[2780],[0.32335]
SC.PWU_20180327055147.mseed_0,[],[],[],[]
SC.GZA_20181111011140.mseed_0,[],[],[],[]
SC.YZP_20180403124905.mseed_12000,[1511],[0.85667],[],[]
SC.WCH_20180422150204.mseed_9000,[],[],[1873],[0.616077]
SC.WCH_20180822162418.mseed_3000,[],[],[2505],[0.490556]
SC.PWU_20180327055147.mseed_3000,[],[],[398],[0.706072]
SC.PWU_20180611142959.mseed_3000,[],[],[],[]
SC.YZP_20180403124905.mseed_15000,[],[],[],[]
SC.WCH_20180822162418.mseed_6000,[2937],[0.464805],[],[]
SC.WCH_20180422150204.mseed_12000,[1504],[0.97975],[2177],[0.577934]
SC.PWU_20180327055147.mseed_6000,[],[],[],[]
SC.PWU_20180603025838.mseed_12000,[1512],[0.977519],[2017],[0.795917]
SC.PWU_20180611142959.mseed_6000,[],[],[],[]
SC.JMG_20181014064331.mseed_3000,[],[],[578],[0.762551]
SC.PWU_20180327055147.mseed_9000,[],[],[],[]
SC.GZA_20181111011140.mseed_3000,[10],[0.959468],[590],[0.930978]
SC.PWU_20180603025838.mseed_15000,[],[],[],[]
SC.WCH_20180422150204.mseed_15000,[],[],[69],[0.59193]
SC.JMG_20181014064331.mseed_6000,[],[],[],[]
SC.WCH_20180822162418.mseed_9000,[],[],[],[]
SC.PWU_20180611142959.mseed_9000,[],[],[],[]
SC.ZJG_20180328094544.mseed_0,[],[],[],[]
SC.GZA_20181111011140.mseed_6000,[],[],[],[]
SC.JMG_20181014064331.mseed_9000,[],[],[],[]
SC.GZA_20181111011140.mseed_9000,[],[],[],[]
SC.GZA_20181111011140.mseed_12000,[1509],[0.967661],[2090],[0.935349]
SC.JMG_20181014064331.mseed_12000,[1520],[0.755075],[2078],[0.800187]
SC.JMG_20181014064331.mseed_15000,[],[],[],[]
SC.PWU_20180611142959.mseed_12000,[1496],[0.839886],[],[]
SC.PWU_20180611142959.mseed_15000,[],[],[],[]
SC.PWU_20180327055147.mseed_12000,[1508],[0.806216],[1897],[0.621397]
SC.GZA_20181111011140.mseed_15000,[],[],[],[]
SC.WCH_20180822162418.mseed_12000,[],[],[],[]
SC.ZJG_20180328094544.mseed_3000,[],[],[885],[0.609953]
SC.WCH_20180822162418.mseed_15000,[],[],[1005],[0.492618]
SC.PWU_20180327055147.mseed_15000,[],[],[],[]
SC.ZJG_20180328094544.mseed_6000,[],[],[],[]
SC.YZP_20180301064630.mseed_0,[],[],[],[]
SC.JZG_20180215044154.mseed_0,[],[],[],[]
SC.PWU_20181213105553.mseed_0,[2940],[0.594294],[],[]
SC.JMG_20181021211957.mseed_0,[],[],[],[]
SC.PWU_20180921031845.mseed_0,[272],[0.40495],[],[]
SC.PWU_20180921031845.mseed_3000,[7],[0.86451],[996],[0.628285]
SC.JMG_20181021211957.mseed_3000,[12],[0.402282],[],[]
SC.JZG_20180215044154.mseed_3000,[9],[0.454225],[942],[0.876756]
SC.JMG_20181021211957.mseed_6000,[],[],[],[]
SC.PWU_20180921031845.mseed_6000,[],[],[],[]
SC.PWU_20181213105553.mseed_3000,[104],[0.323284],[696],[0.840093]
SC.ZJG_20180328094544.mseed_9000,[],[],[],[]
SC.PWU_20181213105553.mseed_6000,[],[],[],[]
SC.JZG_20180215044154.mseed_6000,[],[],[],[]
SC.PWU_20180921031845.mseed_9000,[],[],[],[]
SC.PWU_20181213105553.mseed_9000,[],[],[],[]
SC.JMG_20181021211957.mseed_9000,[],[],[],[]
SC.ZJG_20180328094544.mseed_12000,[1507],[0.389777],[2385],[0.687659]
SC.JZG_20180215044154.mseed_9000,[],[],[],[]
SC.YZP_20180301064630.mseed_3000,[7],[0.983967],[246],[0.727555]
SC.PWU_20180921031845.mseed_12000,[1504],[0.968674],[2496],[0.621773]
SC.JMG_20181021211957.mseed_12000,[1509],[0.692173],[],[]
SC.PWU_20181213105553.mseed_12000,[1438],[0.915398],[2194],[0.855088]
SC.PWU_20180728160252.mseed_0,[],[],[],[]
SC.YZP_20180327143832.mseed_0,[],[],[],[]
SC.ZJG_20180328094544.mseed_15000,[],[],[],[]
SC.JZG_20180215044154.mseed_12000,[1508],[0.962336],[2442],[0.905374]
SC.JZG_20180215044154.mseed_15000,[],[],[],[]
SC.YZP_20180301064630.mseed_6000,[],[],[],[]
SC.PWU_20181213105553.mseed_15000,[],[],[],[]
SC.PWU_20180921031845.mseed_15000,[],[],[],[]
SC.YZP_20180327143832.mseed_3000,[9],[0.963742],[791],[0.38951]
SC.PWU_20180728160252.mseed_3000,[14],[0.973623],[441],[0.601017]
SC.PWU_20180728160252.mseed_6000,[],[],[],[]
SC.JMG_20181021211957.mseed_15000,[],[],[],[]
SC.YZP_20180301064630.mseed_9000,[],[],[],[]
SC.PWU_20180728160252.mseed_9000,[],[],[],[]
SC.PWU_20180728160252.mseed_12000,[1514],[0.974689],[1912],[0.594094]
SC.YZP_20180301064630.mseed_12000,[1504],[0.985245],[1749],[0.732427]
SC.YZP_20180327143832.mseed_6000,[],[],[],[]
SC.GZA_20180529013618.mseed_0,[],[],[],[]
SC.JMG_20181208213827.mseed_0,[],[],[],[]
SC.PWU_20180108231407.mseed_0,[],[],[],[]
SC.WCH_20180406061221.mseed_0,[],[],[],[]
SC.WCH_20181030033451.mseed_0,[],[],[],[]
SC.WCH_20181030033451.mseed_3000,[12],[0.821008],[736],[0.678904]
SC.PWU_20180728160252.mseed_15000,[],[],[],[]
SC.WCH_20180406061221.mseed_3000,[9],[0.329613],[301],[0.815528]
SC.WCH_20180406061221.mseed_6000,[],[],[],[]
SC.WCH_20180406061221.mseed_9000,[],[],[],[]
SC.YZP_20180301064630.mseed_15000,[],[],[47],[0.536631]
SC.PWU_20180108231407.mseed_3000,[15],[0.647572],[682],[0.897788]
SC.PWU_20180108231407.mseed_6000,[],[],[],[]
SC.WCH_20181030033451.mseed_6000,[],[],[47],[0.555021]
SC.YZP_20180327143832.mseed_9000,[],[],[],[]
SC.JMG_20181208213827.mseed_3000,[39],[0.733652],[],[]
SC.WCH_20180406061221.mseed_12000,[1510],[0.93136],[1801],[0.808315]
SC.GZA_20180529013618.mseed_3000,[29],[0.469773],[878],[0.842353]
SC.YZP_20180327143832.mseed_12000,[1507],[0.935829],[2291],[0.368442]
SC.WCH_20180406061221.mseed_15000,[2437],[0.420609],[],[]
SC.WCH_20181030033451.mseed_9000,[],[],[],[]
SC.PWU_20180108231407.mseed_9000,[],[],[],[]
SC.JMG_20181208213827.mseed_6000,[],[],[],[]
SC.TQU_20180316112256.mseed_0,[],[],[],[]
SC.YZP_20180927180336.mseed_0,[],[],[],[]
SC.YZP_20180927180336.mseed_3000,[29],[0.849261],[637],[0.81516]
SC.PWU_20180108231407.mseed_12000,[1514],[0.920997],[2184],[0.910149]
SC.GZA_20180529013618.mseed_6000,[],[],[],[]
SC.JMG_20181208213827.mseed_9000,[],[],[],[]
SC.TQU_20180316112256.mseed_3000,[4],[0.58138],[130],[0.5393]
SC.YZP_20180327143832.mseed_15000,[],[],[45],[0.541921]
SC.YZP_20180927180336.mseed_6000,[],[],[],[]
SC.JMG_20181208213827.mseed_12000,[1519],[0.786302],[],[]
SC.GZA_20180529013618.mseed_9000,[],[],[],[]
SC.TQU_20180316112256.mseed_6000,[],[],[],[]
SC.GZA_20180529013618.mseed_12000,[1557],[0.66468],[2378],[0.829639]
SC.WCH_20181030033451.mseed_12000,[1510],[0.951212],[2236],[0.6703]
SC.PWU_20180108231407.mseed_15000,[],[],[],[]
SC.YZP_20180927180336.mseed_9000,[],[],[],[]
SC.TQU_20180316112256.mseed_9000,[],[],[],[]
SC.JMG_20181208213827.mseed_15000,[],[],[],[]
SC.WCH_20181030033451.mseed_15000,[],[],[],[]
SC.GZA_20180529013618.mseed_15000,[],[],[],[]
SC.YZP_20181128023457.mseed_0,[],[],[],[]
SC.JZG_20180131071812.mseed_0,[],[],[],[]
SC.JZG_20180131071812.mseed_3000,[],[],[521],[0.681765]
SC.YZP_20180927180336.mseed_12000,[1507],[0.885446],[2135],[0.810994]
SC.JZG_20180131071812.mseed_6000,[],[],[],[]
SC.TQU_20180316112256.mseed_12000,[1506],[0.964296],[1634],[0.565239]
SC.YZP_20181128023457.mseed_3000,[21],[0.697392],[2281],[0.401709]
SC.YZP_20180927180336.mseed_15000,[],[],[],[]
SC.JZG_20180131071812.mseed_9000,[],[],[],[]
SC.TQU_20180316112256.mseed_15000,[],[],[],[]
SC.YZP_20181128023457.mseed_6000,[],[],[],[]
SC.JZG_20180131071812.mseed_12000,[1503],[0.96012],[2025],[0.805595]
SC.YZP_20181128023457.mseed_9000,[],[],[],[]
SC.JZG_20180131071812.mseed_15000,[],[],[],[]
SC.YZP_20181128023457.mseed_12000,[1523],[0.829089],[],[]
SC.PWU_20181020064953.mseed_0,[],[],[],[]
SC.YZP_20181014051909.mseed_0,[],[],[],[]
SC.GZA_20181120060111.mseed_0,[],[],[],[]
SC.JZG_20180429032308.mseed_0,[],[],[],[]
SC.YZP_20181216211835.mseed_0,[],[],[],[]
SC.WCH_20181210071409.mseed_0,[],[],[],[]
SC.JMG_20180120054547.mseed_0,[2919],[0.89786],[],[]
SC.YZP_20181216211835.mseed_3000,[2225],[0.332278],[105],[0.622383]
SC.JMG_20180120054547.mseed_3000,[],[],[91 2529],[0.329157 0.468141]
SC.GZA_20181120060111.mseed_3000,[],[],[],[]
SC.PWU_20181020064953.mseed_3000,[8],[0.982166],[384],[0.839182]
SC.JMG_20180120054547.mseed_6000,[],[],[47],[0.479198]
SC.WCH_20181210071409.mseed_3000,[9],[0.795352],[513],[0.699256]
SC.YZP_20181014051909.mseed_3000,[17],[0.306531],[43],[0.436209]
SC.GZA_20181120060111.mseed_6000,[],[],[],[]
SC.JMG_20180120054547.mseed_9000,[],[],[],[]
SC.YZP_20181014051909.mseed_6000,[],[],[],[]
SC.YZP_20181216211835.mseed_6000,[],[],[],[]
SC.GZA_20181120060111.mseed_9000,[],[],[],[]
SC.PWU_20181020064953.mseed_6000,[],[],[],[]
SC.JZG_20180429032308.mseed_3000,[30],[0.80649],[502],[0.785761]
SC.YZP_20181014051909.mseed_9000,[],[],[],[]
SC.GZA_20181120060111.mseed_12000,[1509],[0.615084],[],[]
SC.YZP_20181128023457.mseed_15000,[],[],[778],[0.421451]
SC.YZP_20181216211835.mseed_9000,[],[],[],[]
SC.WCH_20181210071409.mseed_6000,[],[],[],[]
SC.JMG_20180120054547.mseed_12000,[1422],[0.944424],[1625],[0.429424]
SC.PWU_20181020064953.mseed_9000,[],[],[],[]
SC.JMG_20180120054547.mseed_15000,[],[],[1030],[0.540653]
SC.YZP_20181216211835.mseed_12000,[1508],[0.651673],[],[]
SC.PWU_20181020064953.mseed_12000,[1505],[0.982863],[1885],[0.827368]
SC.JZG_20180429032308.mseed_6000,[],[],[],[]
SC.YZP_20181216211835.mseed_15000,[],[],[901],[0.438039]
SC.JZG_20180429032308.mseed_9000,[],[],[],[]
SC.YZP_20181014051909.mseed_12000,[1520],[0.401494],[2215],[0.328829]
SC.GZA_20181120060111.mseed_15000,[],[],[1633],[0.307864]
SC.PWU_20181020064953.mseed_15000,[],[],[],[]
SC.WCH_20181210071409.mseed_9000,[],[],[],[]
SC.YZP_20181014051909.mseed_15000,[],[],[],[]
SC.JZG_20180429032308.mseed_12000,[1504],[0.977459],[2002],[0.782553]
SC.WCH_20181210071409.mseed_12000,[1502],[0.958948],[2013],[0.709857]
SC.MDS_20180821174459.mseed_0,[],[],[],[]
SC.JMG_20180502153726.mseed_0,[1376],[0.68924],[],[]
SC.JMG_20181026005808.mseed_0,[],[],[329],[0.471193]
SC.AXI_20180116164841.mseed_0,[],[],[],[]
SC.WCH_20180513014614.mseed_0,[],[],[],[]
SC.PWU_20180130080840.mseed_0,[],[],[],[]
SC.WCH_20181210071409.mseed_15000,[],[],[],[]
SC.WCH_20180513014614.mseed_3000,[15],[0.893825],[309],[0.710346]
SC.JMG_20181026005808.mseed_3000,[],[],[59 1790],[0.619762 0.734208]
SC.MDS_20180821174459.mseed_3000,[9],[0.598007],[629],[0.489815]
SC.WCH_20180513014614.mseed_6000,[],[],[],[]
SC.JMG_20181026005808.mseed_6000,[],[],[],[]
SC.AXI_20180116164841.mseed_3000,[9],[0.954462],[293],[0.932966]
SC.MDS_20180821174459.mseed_6000,[2852],[0.664706],[],[]
SC.JMG_20181026005808.mseed_9000,[],[],[],[]
SC.WCH_20180513014614.mseed_9000,[],[],[],[]
SC.JMG_20180502153726.mseed_3000,[10],[0.92173],[647],[0.92183]
SC.WCH_20180513014614.mseed_12000,[1513],[0.933311],[1811],[0.782425]
SC.PWU_20180130080840.mseed_3000,[],[],[286],[0.866277]
SC.JMG_20180502153726.mseed_6000,[],[],[],[]
SC.JMG_20181026005808.mseed_12000,[1527],[0.30788],[],[]
SC.AXI_20180116164841.mseed_6000,[],[],[],[]
SC.JZG_20180429032308.mseed_15000,[],[],[],[]
SC.MDS_20180821174459.mseed_9000,[],[],[],[]
SC.WCH_20180513014614.mseed_15000,[],[],[2649],[0.613144]
SC.YZP_20181215085529.mseed_0,[],[],[],[]
SC.YZP_20181215085529.mseed_3000,[24 2670],[0.745435 0.786697],[],[]
SC.PWU_20180130080840.mseed_6000,[],[],[],[]
SC.YZP_20181215085529.mseed_6000,[],[],[],[]
SC.MDS_20180821174459.mseed_12000,[1493],[0.676307],[2127],[0.424141]
SC.JMG_20180502153726.mseed_9000,[2879],[0.514024],[],[]
SC.PWU_20180130080840.mseed_9000,[],[],[],[]
SC.MDS_20180821174459.mseed_15000,[],[],[],[]
SC.JMG_20180502153726.mseed_12000,[1504],[0.971677],[2147],[0.931783]
SC.JMG_20181026005808.mseed_15000,[],[],[290],[0.752648]
SC.YZP_20181215085529.mseed_9000,[],[],[],[]
SC.AXI_20180116164841.mseed_9000,[],[],[],[]
SC.YZP_20181215085529.mseed_12000,[1519],[0.924591],[2083],[0.352645]
SC.JMG_20180502153726.mseed_15000,[],[],[],[]
SC.PWU_20180130080840.mseed_12000,[1502],[0.952784],[1786],[0.86618]
SC.AXI_20180116164841.mseed_12000,[1509],[0.956984],[1793],[0.919791]
SC.YZP_20181215085529.mseed_15000,[],[],[1169],[0.667836]
SC.GZA_20180909022258.mseed_0,[],[],[],[]
SC.AXI_20180622095459.mseed_0,[],[],[],[]
SC.YZP_20180923003805.mseed_0,[],[],[],[]
SC.AXI_20180706062759.mseed_0,[],[],[],[]
SC.GZA_20180909022258.mseed_3000,[12],[0.837467],[246],[0.932255]
SC.AXI_20180622095459.mseed_3000,[],[],[297],[0.504974]
SC.GZA_20180909022258.mseed_6000,[],[],[],[]
SC.AXI_20180622095459.mseed_6000,[],[],[],[]
SC.AXI_20180706062759.mseed_3000,[9],[0.966776],[330],[0.870432]
SC.GZA_20180909022258.mseed_9000,[],[],[],[]
SC.AXI_20180622095459.mseed_9000,[],[],[],[]
SC.AXI_20180116164841.mseed_15000,[],[],[],[]
SC.GZA_20180909022258.mseed_12000,[1511],[0.964753],[1746],[0.925568]
SC.AXI_20180706062759.mseed_6000,[2897],[0.335034],[],[]
SC.YZP_20180923003805.mseed_3000,[2145],[0.632883],[2356],[0.442939]
SC.AXI_20180622095459.mseed_12000,[1503],[0.911835],[1797],[0.487569]
SC.PWU_20180130080840.mseed_15000,[],[],[],[]
SC.YZP_20180923003805.mseed_6000,[],[],[],[]
SC.AXI_20180622095459.mseed_15000,[],[],[],[]
SC.GZA_20180909022258.mseed_15000,[],[],[],[]
SC.AXI_20180706062759.mseed_9000,[],[],[],[]
SC.MDS_20180405064608.mseed_0,[],[],[],[]
SC.JMG_20181127053603.mseed_0,[],[],[],[]
SC.JZG_20180417054700.mseed_0,[],[],[],[]
SC.YZP_20180923003805.mseed_9000,[],[],[],[]
SC.AXI_20180706062759.mseed_12000,[1506],[0.950588],[1829],[0.883596]
SC.JZG_20180417054700.mseed_3000,[35],[0.362578],[525],[0.853829]
SC.YZP_20180923003805.mseed_12000,[1508],[0.820291],[],[]
SC.JZG_20180417054700.mseed_6000,[],[],[49],[0.305998]
SC.AXI_20180706062759.mseed_15000,[2944],[0.393904],[],[]
SC.YZP_20180923003805.mseed_15000,[],[],[850],[0.479715]
SC.JZG_20180417054700.mseed_9000,[],[],[],[]
SC.JMG_20181127053603.mseed_3000,[12],[0.803021],[724 1497],[0.592997 0.394775]
SC.MDS_20180405064608.mseed_3000,[],[],[1789],[0.312265]
SC.JMG_20181127053603.mseed_6000,[],[],[],[]
SC.JZG_20180417054700.mseed_12000,[1506],[0.967985],[2025],[0.869283]
SC.MDS_20180405064608.mseed_6000,[],[],[],[]
SC.JMG_20181127053603.mseed_9000,[],[],[],[]
SC.JZG_20180417054700.mseed_15000,[],[],[],[]
SC.JMG_20180929134050.mseed_0,[],[],[],[]
SC.JMG_20180114234325.mseed_0,[],[],[],[]
SC.PWU_20180416045810.mseed_0,[],[],[],[]
SC.MDS_20181127072344.mseed_0,[],[],[],[]
SC.GZA_20180605165054.mseed_0,[],[],[],[]
SC.JMG_20181127053603.mseed_12000,[1510],[0.925117],[2222],[0.545099]
SC.PWU_20180416045810.mseed_3000,[4],[0.909623],[332],[0.89209]
SC.JMG_20180929134050.mseed_3000,[19],[0.796537],[902],[0.840153]
SC.GZA_20180605165054.mseed_3000,[],[],[1142],[0.825767]
SC.JMG_20181127053603.mseed_15000,[],[],[],[]
SC.MDS_20180405064608.mseed_9000,[],[],[],[]
SC.JMG_20180929134050.mseed_6000,[],[],[183],[0.309527]
SC.PWU_20180416045810.mseed_6000,[],[],[],[]
SC.MDS_20181127072344.mseed_3000,[12],[0.986652],[386],[0.798338]
SC.GZA_20180605165054.mseed_6000,[],[],[],[]
SC.MDS_20180405064608.mseed_12000,[1501],[0.770741],[],[]
SC.PWU_20180416045810.mseed_9000,[],[],[],[]
SC.JMG_20180929134050.mseed_9000,[],[],[],[]
SC.MDS_20180405064608.mseed_15000,[],[],[],[]
SC.JMG_20180114234325.mseed_3000,[],[],[618],[0.756294]
SC.MDS_20181127072344.mseed_6000,[],[],[],[]
SC.GZA_20180605165054.mseed_9000,[],[],[],[]
SC.PWU_20180416045810.mseed_12000,[1503],[0.984601],[1834],[0.905422]
SC.JZG_20180405045726.mseed_0,[],[],[],[]
SC.MDS_20180717124115.mseed_0,[],[],[],[]
SC.MDS_20181127072344.mseed_9000,[],[],[],[]
SC.JMG_20180114234325.mseed_6000,[],[],[],[]
SC.JMG_20180114234325.mseed_9000,[],[],[],[]
SC.MDS_20181127072344.mseed_12000,[1511],[0.982859],[1888],[0.786924]
SC.MDS_20180717124115.mseed_3000,[16],[0.939938],[377],[0.856621]
SC.JMG_20180114234325.mseed_12000,[1507],[0.881303],[2116],[0.841036]
SC.MDS_20180717124115.mseed_6000,[],[],[87],[0.323327]
SC.PWU_20180416045810.mseed_15000,[],[],[],[]
SC.GZA_20180605165054.mseed_12000,[1496],[0.831854],[2640],[0.875335]
SC.MDS_20181127072344.mseed_15000,[],[],[],[]
SC.JMG_20180929134050.mseed_12000,[1502],[0.941512],[2404],[0.814447]
SC.JZG_20180405045726.mseed_3000,[],[],[600],[0.840897]
SC.MDS_20180717124115.mseed_9000,[],[],[],[]
SC.JMG_20180114234325.mseed_15000,[],[],[],[]
SC.JZG_20180405045726.mseed_6000,[],[],[],[]
SC.GZA_20180605165054.mseed_15000,[],[],[],[]
SC.JMG_20180929134050.mseed_15000,[],[],[],[]
SC.WCH_20180225010041.mseed_0,[],[],[],[]
SC.JMG_20180821074555.mseed_0,[],[],[],[]
SC.PWU_20181229195255.mseed_0,[],[],[],[]
SC.MDS_20180717124115.mseed_12000,[1514],[0.956834],[1877],[0.878435]
SC.JZG_20180405045726.mseed_9000,[],[],[],[]
SC.PWU_20181229195255.mseed_3000,[58],[0.64225],[1313],[0.625145]
SC.MDS_20180717124115.mseed_15000,[],[],[],[]
SC.WCH_20180225010041.mseed_3000,[],[],[454],[0.876645]
SC.WCH_20180225010041.mseed_6000,[],[],[],[]
SC.JZG_20180405045726.mseed_12000,[1505],[0.963916],[2098],[0.831649]
SC.PWU_20181229195255.mseed_6000,[],[],[],[]
SC.WCH_20180225010041.mseed_9000,[],[],[],[]
SC.JMG_20180821074555.mseed_3000,[],[],[],[]
SC.JZG_20180405045726.mseed_15000,[],[],[],[]
SC.PWU_20181229195255.mseed_9000,[],[],[],[]
SC.JMG_20180821074555.mseed_6000,[680],[0.866434],[1298],[0.895588]
SC.WCH_20180225010041.mseed_12000,[1507],[0.596039],[1952],[0.882999]
SC.PWU_20181229195255.mseed_12000,[1516],[0.525603],[2810],[0.522816]
SC.JZG_20180108171856.mseed_0,[],[],[],[]
SC.MDS_20181022180055.mseed_0,[],[],[],[]
SC.PWU_20181008012814.mseed_0,[],[],[],[]
SC.MDS_20180123231415.mseed_0,[],[],[],[]
SC.PWU_20180308014601.mseed_0,[],[],[],[]
SC.PWU_20180308014601.mseed_3000,[9],[0.633789],[384],[0.63315]
SC.WCH_20180225010041.mseed_15000,[],[],[],[]
SC.PWU_20181229195255.mseed_15000,[],[],[268],[0.435953]
SC.PWU_20180308014601.mseed_6000,[],[],[],[]
SC.JMG_20180821074555.mseed_9000,[],[],[],[]
SC.MDS_20181022180055.mseed_3000,[],[],[2471],[0.518586]
SC.PWU_20180308014601.mseed_9000,[],[],[],[]
SC.MDS_20181022180055.mseed_6000,[],[],[],[]
SC.JMG_20180821074555.mseed_12000,[1506],[0.868934],[],[]
SC.PWU_20181008012814.mseed_3000,[304],[0.553066],[424],[0.616049]
SC.JZG_20180108171856.mseed_3000,[9],[0.950751],[601],[0.767259]
SC.JMG_20180821074555.mseed_15000,[2178],[0.874126],[804 2798],[0.302423 0.897354]
SC.MDS_20181022180055.mseed_9000,[],[],[],[]
SC.MDS_20180123231415.mseed_3000,[163],[0.832476],[1637],[0.612503]
SC.JZG_20180108171856.mseed_6000,[],[],[],[]
SC.PWU_20181008012814.mseed_6000,[],[],[],[]
SC.PWU_20180308014601.mseed_12000,[1504],[0.931542],[1885],[0.685424]
